hidden_width,activation,similarity,learning_rate,init_scale,seed,forgetting,forward_transfer,loss_t1_after_t1,loss_t1_after_t2,loss_t2_after_t2,flr_after_t1,flr_after_t2,regime_after_t1,regime_after_t2,subspace_dim,deviation_after_t1,deviation_after_t2,max_deviation_t1,max_deviation_t2,deviation_increase,alignment_after_t1,alignment_after_t2,weight_path_length_t1,weight_path_length_t2,overparameterization,total_params
32,gelu,0.5,0.15,1.0,3,0.4417217895388603,-0.21222859621047974,0.12010587006807327,0.5618276596069336,0.11625460535287857,0.18213766813278198,0.2582724094390869,rich,rich,2,0.26059565578677396,0.22935440211469588,0.4347550668386586,1.097764211746042,-0.031241253672078084,0.9676825508171913,0.9746928376699687,4.2123925387859344,3.6948361098766327,6.4,1760
32,gelu,0.5,0.15,1.0,4,0.3985920920968056,0.35947662591934204,0.1188855990767479,0.5174776911735535,0.10461460053920746,0.16674667596817017,0.27950721979141235,rich,rich,2,0.30472549519010617,0.23014460106191056,0.4459070705006166,0.9203393239961565,-0.0745808941281956,0.9565739865249288,0.9745246977147851,4.324815809726715,3.80751833319664,6.4,1760
32,gelu,0.5,0.15,2.0,0,0.31882941722869873,5.0819597244262695,0.15014919638633728,0.468978613615036,0.1598278284072876,0.058717548847198486,0.09691035747528076,lazy,lazy,2,0.6162637128176238,0.22966674054562783,0.6162637128176238,0.6963182667691907,-0.38659697227199596,0.8513240026864849,0.9746259068244801,8.111404776573181,3.4859862625598907,6.4,1760
32,gelu,0.5,0.15,2.0,1,0.37275123596191406,-0.21806001663208008,0.17321175336837769,0.5459629893302917,0.16859011352062225,0.07070225477218628,0.09754157066345215,lazy,lazy,2,0.704912163875874,0.2526279017047723,0.704912163875874,0.7510637518629157,-0.4522842621711017,0.8173409729053316,0.969539843254321,7.810251638293266,3.540754035115242,6.4,1760
32,gelu,0.5,0.15,2.0,2,0.3713655173778534,2.2319083213806152,0.1529771387577057,0.5243426561355591,0.15899807214736938,0.06985801458358765,0.10249513387680054,lazy,rich,2,0.7123094559623959,0.2645217406679464,0.7123094559623959,0.9116877161387097,-0.4477877152944495,0.8144944489072237,0.9667496369094148,7.51894810795784,3.5607289373874664,6.4,1760
32,gelu,0.5,0.15,2.0,3,0.3323393613100052,-2.2851905822753906,0.17932550609111786,0.511664867401123,0.17774854600429535,0.06476759910583496,0.09126472473144531,lazy,lazy,2,0.6742341150457423,0.2539755909533281,0.7450136648834845,0.7772669095925622,-0.42025852409241415,0.8291431113320402,0.9692288220836999,7.011981159448624,3.4402469992637634,6.4,1760
32,gelu,0.5,0.15,2.0,4,0.3098262995481491,1.8955841064453125,0.1703825742006302,0.4802088737487793,0.17095549404621124,0.05853086709976196,0.0981629490852356,lazy,lazy,2,0.6430152946641144,0.2156494718970119,0.768984853023181,0.7969490633353843,-0.42736582276710255,0.8411183836258311,0.9775287004778027,7.700788453221321,3.7509852200746536,6.4,1760
32,gelu,0.5,0.2,0.5,0,0.4591562896966934,0.05693361163139343,0.08099715411663055,0.540153443813324,0.06936932355165482,0.3479764461517334,0.519601970911026,rich,rich,2,0.2656664294263684,0.284252800929111,0.37724842823599225,1.390974912572284,0.01858637150274256,0.9664751300613834,0.9618935695131462,3.7158573642373085,4.181996271014214,6.4,1760
32,gelu,0.5,0.2,0.5,1,0.5400929152965546,0.022667646408081055,0.08502015471458435,0.6251130700111389,0.07950645685195923,0.4600812792778015,0.5236807465553284,rich,rich,2,0.26903149321756625,0.28555550104527855,0.4379566070975861,1.7453471682670352,0.016524007827712295,0.9656642581364883,0.9615640968267923,4.441442660987377,4.377229034900665,6.4,1760
32,gelu,0.5,0.2,0.5,2,0.5096797421574593,0.030289053916931152,0.07078944891691208,0.5804691910743713,0.07157556712627411,0.4307240843772888,0.5214132368564606,rich,rich,2,0.2950725207615701,0.29001136464230987,0.4672532268707895,1.7560397925605307,-0.005061156119260224,0.9591180696785808,0.9604261540874892,4.421938553452492,4.3658473044633865,6.4,1760
32,gelu,0.5,0.2,0.5,3,0.4868372231721878,-0.03382617235183716,0.09205345809459686,0.5788906812667847,0.08886272460222244,0.41151881217956543,0.49782997369766235,rich,rich,2,0.2871119962468539,0.283817643332551,0.528422443994265,1.8538692148519522,-0.0032943529143029116,0.9611679142666458,0.9620039877629732,4.441759143024683,4.2328211814165115,6.4,1760
32,gelu,0.5,0.2,0.5,4,0.45540525019168854,0.02625364065170288,0.09282152354717255,0.5482267737388611,0.07087408006191254,0.3954671025276184,0.5241834819316864,rich,rich,2,0.33077108307041947,0.2956264993482969,0.4811949360393724,1.3418470998458134,-0.03514458372212259,0.9494101342579365,0.9589744816625562,4.279566567391157,4.2932896092534065,6.4,1760
32,gelu,0.5,0.2,1.0,0,0.43885956704616547,0.3305414319038391,0.09667719900608063,0.5355367660522461,0.08660542964935303,0.17481547594070435,0.3172556161880493,rich,rich,2,0.2974141759511339,0.2552316103957416,0.36539715968391234,0.981888168251283,-0.04218256555539229,0.9585063636463684,0.9689374021874781,4.480293661355972,4.1572146117687225,6.4,1760
32,gelu,0.5,0.2,1.0,1,0.5135524123907089,0.02510935068130493,0.10151328146457672,0.6150656938552856,0.0952695831656456,0.23870915174484253,0.3106631636619568,rich,rich,2,0.3132628812492474,0.2593376355416122,0.43594348145567546,1.2011268709120195,-0.05392524570763518,0.9542734103982158,0.9679782781238725,5.089209586381912,4.292740628123283,6.4,1760
32,gelu,0.5,0.2,1.0,2,0.48219355940818787,0.16777515411376953,0.08219173550605774,0.5643852949142456,0.09145582467317581,0.23140716552734375,0.3038601279258728,rich,rich,2,0.29621121347696067,0.27588565273533766,0.42345477309070173,1.2095143110772368,-0.020325560741623006,0.9588204267534511,0.9639872114440535,4.905162006616592,4.360225558280945,6.4,1760
32,gelu,0.5,0.2,1.0,3,0.46706850826740265,-0.21222859621047974,0.10942535102367401,0.5764938592910767,0.10628166794776917,0.21877872943878174,0.3054835796356201,rich,rich,2,0.28862058618963266,0.254867904482265,0.436296847669083,1.2147184794034158,-0.03375268170736767,0.9607828892078507,0.969021874079455,4.753675743937492,4.21219938993454,6.4,1760
32,gelu,0.5,0.2,1.0,4,0.4201213866472244,0.35947662591934204,0.10810242593288422,0.5282238125801086,0.09308864921331406,0.20534420013427734,0.3358534574508667,rich,rich,2,0.3248889470648706,0.2527966176566692,0.44335860265124066,1.0476870556682307,-0.07209232940820137,0.9510654359160883,0.9695022273418548,4.871711745858192,4.375807173550129,6.4,1760
32,gelu,0.5,0.2,2.0,0,0.33605386316776276,5.0819597244262695,0.14070092141628265,0.4767547845840454,0.14356280863285065,0.07423317432403564,0.1315498948097229,lazy,rich,2,0.6533308928956286,0.22268944386419937,0.6692948112059918,0.7694995924210913,-0.43064144903142926,0.8371669529896478,0.9760912846523491,9.136256918311119,4.128745079040527,6.4,1760
32,gelu,0.5,0.2,2.0,1,0.40058428049087524,-0.21806001663208008,0.15935951471328735,0.5599437952041626,0.15491333603858948,0.09064793586730957,0.12955820560455322,lazy,rich,2,0.6963145137103417,0.2348229151963578,0.7375280090323233,0.7693412612038429,-0.4614915985139839,0.8206501025818973,0.9735194694770009,8.669526517391205,4.2103623151779175,6.4,1760
32,gelu,0.5,0.2,2.0,2,0.39534056186676025,2.2319083213806152,0.13760888576507568,0.5329494476318359,0.14830715954303741,0.08927100896835327,0.13590270280838013,lazy,rich,2,0.7221095888306134,0.24921562093798527,0.7228711684054895,0.9762410350472549,-0.4728939678926281,0.8107221150027962,0.9703210535865775,8.395428210496902,4.178438127040863,6.4,1760
32,gelu,0.5,0.2,2.0,3,0.3561142832040787,-2.2851905822753906,0.16680996119976044,0.5229242444038391,0.165073961019516,0.0821194052696228,0.12034672498703003,lazy,rich,2,0.635791035784674,0.23746036837432596,0.7786800909833002,0.80407838924873,-0.39833066741034806,0.843880867228934,0.9729457300595485,7.7909285724163055,4.1047941744327545,6.4,1760
32,gelu,0.5,0.2,2.0,4,0.3318326026201248,1.8955841064453125,0.15992335975170135,0.49175596237182617,0.15518036484718323,0.07616245746612549,0.13224297761917114,lazy,rich,2,0.6142673185811113,0.2083971347037557,0.7707220034182498,0.8573217556189645,-0.4058701838773556,0.8520836354861951,0.9789677304983029,8.702474892139435,4.442194789648056,6.4,1760
32,gelu,0.75,0.05,0.5,0,0.16336534917354584,0.06288397312164307,0.13199855387210846,0.2953639030456543,0.12202229350805283,0.12829619646072388,0.28409653902053833,rich,rich,2,0.17886658943117276,0.1403466152424654,0.23093436249374283,0.342311957863647,-0.03851997418870737,0.9843766095998402,0.9902945555160909,1.803554511629045,1.8773744031786919,6.4,1760
32,gelu,0.75,0.05,0.5,1,0.14879871904850006,0.023663640022277832,0.16027189791202545,0.3090706169605255,0.12241040915250778,0.23271536827087402,0.33918434381484985,rich,rich,2,0.14406768334193795,0.14724279620681505,0.2824988450968422,0.3853854357557519,0.0031751128648770943,0.9897815957881754,0.989333581558837,2.3337750053033233,1.8513606134802103,6.4,1760
32,gelu,0.75,0.05,0.5,2,0.1585327535867691,0.01093757152557373,0.13951219618320465,0.29804494976997375,0.11899218708276749,0.21218746900558472,0.2790546417236328,rich,rich,2,0.2093543202610539,0.14358340188931365,0.40155802081639874,0.31457589344344355,-0.06577091837174026,0.9787806331231725,0.9898489205949316,2.390394494868815,1.814652755856514,6.4,1760
32,gelu,0.75,0.05,0.5,3,0.14589346945285797,-0.025994211435317993,0.15910367667675018,0.30499714612960815,0.1349981129169464,0.18198490142822266,0.2946319580078125,rich,rich,2,0.1959963816018607,0.14420183506202305,0.38894629993551283,0.37351906703976645,-0.051794546539837644,0.9813287215171987,0.9897619306177211,2.4402846302837133,1.750659178942442,6.4,1760
32,gelu,0.75,0.05,0.5,4,0.16292530298233032,0.026430785655975342,0.14745840430259705,0.31038370728492737,0.12509074807167053,0.1874316930770874,0.304080069065094,rich,rich,2,0.21321362804042795,0.14091178038186192,0.3035152199329735,0.2618089011314831,-0.07230184765856604,0.97801690063367,0.9902175517736701,2.3123588878661394,1.8146191574633121,6.4,1760
32,gelu,0.75,0.05,1.0,0,0.16366888582706451,0.26973235607147217,0.1511128693819046,0.3147817552089691,0.14991039037704468,0.0535581111907959,0.1091962456703186,lazy,rich,2,0.28741958089367314,0.1461333398286854,0.32999747208018915,0.3961776527540489,-0.14128624106498774,0.9610904012123066,0.9894906534232832,2.492459736764431,1.8287670277059078,6.4,1760
32,gelu,0.75,0.05,1.0,1,0.16256126761436462,0.06688833236694336,0.17781752347946167,0.3403787910938263,0.14512713253498077,0.07858550548553467,0.11916643381118774,lazy,rich,2,0.2754459514625444,0.159109799751898,0.3651335814506939,0.537880321695723,-0.1163361517106464,0.9640947886243418,0.9875771846230327,2.8338701352477074,1.8030193150043488,6.4,1760
32,gelu,0.75,0.05,1.0,2,0.15518306195735931,0.158522367477417,0.15653030574321747,0.3117133677005768,0.13799738883972168,0.07872414588928223,0.11784368753433228,lazy,rich,2,0.27101669417336754,0.137725949945026,0.4100288614546896,0.36972951771787177,-0.13329074422834156,0.9651821801530819,0.9906482159648361,2.819349016994238,1.8172596041113138,6.4,1760
32,gelu,0.75,0.05,1.0,3,0.14217956364154816,-0.17787951231002808,0.17708145081996918,0.31926101446151733,0.1604323834180832,0.0703275203704834,0.11598992347717285,lazy,rich,2,0.2528754457986447,0.1533922316250107,0.3948280943574021,0.4778591014863168,-0.09948321417363398,0.9694830941423478,0.9884386837462017,2.6485111378133297,1.7180677596479654,6.4,1760
32,gelu,0.75,0.05,1.0,4,0.14860403537750244,0.36435437202453613,0.1707712709903717,0.31937530636787415,0.15267176926136017,0.06487637758255005,0.12003690004348755,lazy,rich,2,0.3233984209727181,0.1299084056371993,0.403997516557353,0.34870203386294396,-0.1934900153355188,0.9514809442986576,0.9916676265581984,2.7978053353726864,1.802078826352954,6.4,1760
32,gelu,0.75,0.05,2.0,0,0.12953272461891174,4.705517768859863,0.19179633259773254,0.3213290572166443,0.2149088829755783,0.03408306837081909,0.04352289438247681,lazy,lazy,2,0.5074939170587814,0.23896122970080494,0.513133853857469,0.5074939170587814,-0.26853268735797653,0.8917386804822051,0.9726164312169585,6.005221351981163,1.607053104788065,6.4,1760
32,gelu,0.75,0.05,2.0,1,0.1305028647184372,0.013714313507080078,0.23687495291233063,0.3673778176307678,0.20861025154590607,0.035671234130859375,0.045720815658569336,lazy,lazy,2,0.529044180051268,0.21607836565603777,0.529044180051268,0.529044180051268,-0.3129658143952302,0.883921808955678,0.9774415228492006,5.681239828467369,1.6698450595140457,6.4,1760
32,gelu,0.75,0.05,2.0,2,0.1446698158979416,2.2607479095458984,0.21361850202083588,0.35828831791877747,0.19705966114997864,0.03456461429595947,0.04390919208526611,lazy,lazy,2,0.4929470007001744,0.22473592666686948,0.4929470007001744,0.4929470007001744,-0.2682110740333049,0.8969438636188026,0.9756647518886354,5.458017751574516,1.630425337702036,6.4,1760
32,gelu,0.75,0.05,2.0,3,0.11864900588989258,-2.133512496948242,0.23932191729545593,0.3579709231853485,0.2195482701063156,0.03034079074859619,0.03937643766403198,lazy,lazy,2,0.5068821591380641,0.22538291788972942,0.5068821591380641,0.5068821591380641,-0.2814992412483347,0.8919582407849042,0.9755300514685732,5.064627841114998,1.5383620709180832,6.4,1760
32,gelu,0.75,0.05,2.0,4,0.12155982851982117,1.9252395629882812,0.2173217236995697,0.33888155221939087,0.22123904526233673,0.02958071231842041,0.039617061614990234,lazy,lazy,2,0.5592305174675568,0.2341350827451288,0.5592305174675568,0.5592305174675568,-0.325095434722428,0.8727922347081893,0.9736688960715246,5.586236454546452,1.6594060212373734,6.4,1760
32,gelu,0.75,0.1,0.5,0,0.24552364647388458,0.06288397312164307,0.09915034472942352,0.3446739912033081,0.0902893990278244,0.24866795539855957,0.3962442874908447,rich,rich,2,0.23218627500074754,0.19485387319585076,0.3372262853435296,0.557389371165959,-0.037332401804896775,0.9740879283600661,0.9815403604092372,2.6440671235322952,2.603368364274502,6.4,1760
32,gelu,0.75,0.1,0.5,1,0.23974831402301788,0.023663640022277832,0.11410887539386749,0.3538571894168854,0.09140877425670624,0.36466771364212036,0.4490521550178528,rich,rich,2,0.2327666593573473,0.1912368849645639,0.40739036222716524,0.7061552829441572,-0.04152977439278341,0.9739628741553757,0.9822013397341661,3.261868756264448,2.6007004231214523,6.4,1760
32,gelu,0.75,0.1,0.5,2,0.2589096352458,0.01093757152557373,0.09083909541368484,0.34974873065948486,0.0873240977525711,0.33867347240448,0.39769619703292847,rich,rich,2,0.27017602290602066,0.2014401602563971,0.5016015633706312,0.6043276115310151,-0.06873586264962356,0.9653854115350473,0.9803072942744767,3.319305157288909,2.6577015817165375,6.4,1760
32,gelu,0.75,0.1,0.5,3,0.2420981600880623,-0.025994211435317993,0.11323671787977219,0.3553348779678345,0.10973731428384781,0.3129754662513733,0.40366530418395996,rich,rich,2,0.27635982205565096,0.19063723261687338,0.5699163110006548,0.6535284943610501,-0.08572258943877759,0.9638697525100934,0.9823096425196337,3.3644405119121075,2.5110565051436424,6.4,1760
32,gelu,0.75,0.1,0.5,4,0.22842774540185928,0.026430785655975342,0.11299210041761398,0.34141984581947327,0.09497426450252533,0.30466657876968384,0.40298354625701904,rich,rich,2,0.29708511764504125,0.21003782378711783,0.47080474368612923,0.5511097225480167,-0.08704729385792342,0.9585913566081017,0.9786462647298919,3.167282622307539,2.5893253535032272,6.4,1760
32,gelu,0.75,0.1,1.0,0,0.22012552618980408,0.26973235607147217,0.12070891261100769,0.34083443880081177,0.11236772686243057,0.09955668449401855,0.19518053531646729,lazy,rich,2,0.3135888980477841,0.18357511401000207,0.3568140933289239,0.585441235126992,-0.13001378403778205,0.9541835856407563,0.983563669609231,3.3319200575351715,2.584515016525984,6.4,1760
32,gelu,0.75,0.1,1.0,1,0.21920262277126312,0.06688833236694336,0.13551880419254303,0.35472142696380615,0.11111059784889221,0.14568078517913818,0.20588892698287964,rich,rich,2,0.3173213502761047,0.1861110857883929,0.40074573039837486,0.7253163459988754,-0.1312102644877118,0.9531621324024783,0.9831190229328598,3.7923394814133644,2.5603519305586815,6.4,1760
32,gelu,0.75,0.1,1.0,2,0.22951488196849823,0.158522367477417,0.1097903698682785,0.33930525183677673,0.106315478682518,0.14493948221206665,0.1973465085029602,rich,rich,2,0.2889257893540208,0.18698119311630768,0.40553917734854555,0.5849472501690108,-0.10194459623771313,0.9607051776137843,0.9829649958752998,3.7361187040805817,2.6226641833782196,6.4,1760
32,gelu,0.75,0.1,1.0,3,0.21295687556266785,-0.17787951231002808,0.1368890106678009,0.34984588623046875,0.12905333936214447,0.1355273723602295,0.20627754926681519,rich,rich,2,0.2865066575634077,0.18400103922342723,0.43958631488771477,0.6406257900254531,-0.10250561833998048,0.9613230720529732,0.9834893648121799,3.5664834529161453,2.493810471147299,6.4,1760
32,gelu,0.75,0.1,1.0,4,0.1983499825000763,0.36435437202453613,0.1352621614933014,0.3336121439933777,0.11865003407001495,0.12095743417739868,0.20856237411499023,rich,rich,2,0.3484603808370428,0.1790075423078661,0.44578803023744495,0.5693889353956879,-0.16945283852917667,0.9443107610096159,0.9843530574359184,3.677194096148014,2.612544924020767,6.4,1760
32,gelu,0.75,0.1,2.0,0,0.16219383478164673,4.705517768859863,0.16332778334617615,0.3255216181278229,0.17812509834766388,0.0455208420753479,0.07003599405288696,lazy,lazy,2,0.5493862400318282,0.23395505246772047,0.5493862400318282,0.5493862400318282,-0.31543118756410776,0.8764435512216224,0.9737074915199498,7.103915631771088,2.4025827646255493,6.4,1760
32,gelu,0.75,0.1,2.0,1,0.16280435025691986,0.013714313507080078,0.19375647604465485,0.3565608263015747,0.17429375648498535,0.05257272720336914,0.07466304302215576,lazy,lazy,2,0.7032502702068406,0.24027407473612603,0.7032502702068406,0.7032502702068406,-0.46297619547071456,0.8179803853057496,0.9723260900321335,6.869401782751083,2.4292503893375397,6.4,1760
32,gelu,0.75,0.1,2.0,2,0.17922711372375488,2.2607479095458984,0.1745796501636505,0.3538067638874054,0.16355717182159424,0.05121147632598877,0.07414484024047852,lazy,lazy,2,0.6719840407760603,0.2510746707367697,0.6719840407760603,0.6719840407760603,-0.42090937003929063,0.8300077913856493,0.9698965915935274,6.572577878832817,2.492659218609333,6.4,1760
32,gelu,0.75,0.1,2.0,3,0.14907602965831757,-2.133512496948242,0.20080114901065826,0.34987717866897583,0.18599680066108704,0.047071874141693115,0.06856894493103027,lazy,lazy,2,0.7076432033732872,0.26145172550766155,0.7076432033732872,0.7076432033732872,-0.4461914778656257,0.8162902802977091,0.9674797221364978,6.1395914405584335,2.3264578506350517,6.4,1760
32,gelu,0.75,0.1,2.0,4,0.14919309318065643,1.9252395629882812,0.18644686043262482,0.33563995361328125,0.18435974419116974,0.043163836002349854,0.06807172298431396,lazy,lazy,2,0.6995761322346201,0.21721674671728008,0.6995761322346201,0.6995761322346201,-0.48235938551734003,0.8193948649438036,0.9772117546887993,6.7005534917116165,2.572391502559185,6.4,1760
32,gelu,0.75,0.15,0.5,0,0.26523254811763763,0.06288397312164307,0.08871228992938995,0.3539448380470276,0.07474084943532944,0.30738019943237305,0.46149295568466187,rich,rich,2,0.28544880903122566,0.24189126208869152,0.37049418619630287,0.8741611829031539,-0.04355754694253414,0.9615916870356139,0.9719698832855387,3.2117167748510838,3.130721278488636,6.4,1760
32,gelu,0.75,0.15,0.5,1,0.2623184472322464,0.023663640022277832,0.09716938436031342,0.3594878315925598,0.07720641791820526,0.42071837186813354,0.504414975643158,rich,rich,2,0.30674893314133267,0.2294406858152034,0.4388648272459602,1.056672717418121,-0.07730824732612926,0.9560326649863058,0.9746744863152669,3.8984140306711197,3.1192705184221268,6.4,1760
32,gelu,0.75,0.15,0.5,2,0.2860277369618416,0.01093757152557373,0.07877405732870102,0.3648017942905426,0.07336661219596863,0.39272207021713257,0.4774419069290161,rich,rich,2,0.3224209559587328,0.24670409459999199,0.4998569725546157,0.9803708481418623,-0.07571686135874084,0.9517532014218875,0.970890559683688,3.909828580915928,3.240208677947521,6.4,1760
32,gelu,0.75,0.15,0.5,3,0.26539263129234314,-0.025994211435317993,0.10096409916877747,0.3663567304611206,0.09754850715398788,0.3718908429145813,0.4574761390686035,rich,rich,2,0.32079435956270524,0.2360445762741494,0.5834213506262773,0.9883023197499754,-0.08474978328855584,0.9522042338518032,0.973255272615966,3.943249464035034,3.0570857524871826,6.4,1760
32,gelu,0.75,0.15,0.5,4,0.246629498898983,0.026430785655975342,0.10172674804925919,0.3483562469482422,0.07802199572324753,0.35811662673950195,0.46324974298477173,rich,rich,2,0.37115154248337817,0.25738694863268097,0.5049606929567647,0.8521471364658754,-0.1137645938506972,0.9375107373051402,0.9684359206213307,3.7620355300605297,3.1754904203116894,6.4,1760
32,gelu,0.75,0.15,1.0,0,0.24419210851192474,0.26973235607147217,0.10608221590518951,0.35027432441711426,0.09447947144508362,0.1393941044807434,0.26057714223861694,rich,rich,2,0.3345581376120515,0.21110913416006716,0.36294523688858243,0.7110880611956455,-0.12344900345198434,0.9483339410442538,0.9784347719194734,3.952635020017624,3.129831649363041,6.4,1760
32,gelu,0.75,0.15,1.0,1,0.24346193671226501,0.06688833236694336,0.11537033319473267,0.3588322699069977,0.09286797046661377,0.19666635990142822,0.2690410614013672,rich,rich,2,0.36676260400476557,0.20760201719848004,0.41671623825407805,0.8435231471741613,-0.15916058680628553,0.9388480958905975,0.9791240418293568,4.496013730764389,3.1147431135177612,6.4,1760
32,gelu,0.75,0.15,1.0,2,0.2590605765581131,0.158522367477417,0.0924776941537857,0.3515382707118988,0.09156782925128937,0.19288158416748047,0.2566595673561096,rich,rich,2,0.32609747121966604,0.22429745833717307,0.4170954108538729,0.7985014576084979,-0.10180001288249296,0.9507267849361125,0.9757567248726299,4.374494224786758,3.20228710770607,6.4,1760
32,gelu,0.75,0.15,1.0,3,0.24176200479269028,-0.17787951231002808,0.12010587006807327,0.36186787486076355,0.1151408925652504,0.18213766813278198,0.2666049003601074,rich,rich,2,0.31985128301316523,0.21203317326276375,0.45731615792998287,0.7983435752375259,-0.10781810975040149,0.952465310069987,0.9782517408122874,4.2123925387859344,3.0558709278702736,6.4,1760
32,gelu,0.75,0.15,1.0,4,0.2200251892209053,0.36435437202453613,0.1188855990767479,0.3389107882976532,0.10023189336061478,0.16674667596817017,0.2773362398147583,rich,rich,2,0.38016786826941634,0.20769658265360716,0.4510318476560491,0.7353893904022413,-0.17247128561580918,0.9347320167298759,0.9791042282439273,4.324815809726715,3.225649304687977,6.4,1760
32,gelu,0.75,0.15,2.0,0,0.17884007096290588,4.705517768859863,0.15014919638633728,0.32898926734924316,0.1552121788263321,0.058717548847198486,0.10045462846755981,lazy,rich,2,0.6588648731486398,0.21810894825088936,0.6588648731486398,0.6588648731486398,-0.4407559248977505,0.8350450297657313,0.977030317715522,8.111404776573181,3.0840548425912857,6.4,1760
32,gelu,0.75,0.15,2.0,1,0.18336352705955505,0.013714313507080078,0.17321175336837769,0.35657528042793274,0.15517911314964294,0.07070225477218628,0.1044875979423523,lazy,rich,2,0.8184972705701813,0.24548055699690433,0.8184972705701813,0.8228237663357878,-0.573016713573277,0.7738379065490673,0.9711662310179676,7.810251638293266,3.0754289627075195,6.4,1760
32,gelu,0.75,0.15,2.0,2,0.20063284039497375,2.2607479095458984,0.1529771387577057,0.35360997915267944,0.14391294121742249,0.06985801458358765,0.10510790348052979,lazy,rich,2,0.7930542250926603,0.2506697516337402,0.7930542250926603,0.7991282379719065,-0.54238447345892,0.7835169230559919,0.9699900750254854,7.51894810795784,3.150370866060257,6.4,1760
32,gelu,0.75,0.15,2.0,3,0.16919203102588654,-2.133512496948242,0.17932550609111786,0.3485175371170044,0.1683627963066101,0.06476759910583496,0.09768301248550415,lazy,lazy,2,0.7805798822010516,0.26274867794542284,0.7805798822010516,0.781902544842159,-0.5178312042556288,0.7882808188279307,0.9671722217041286,7.011981159448624,2.966982126235962,6.4,1760
32,gelu,0.75,0.15,2.0,4,0.16555289924144745,1.9252395629882812,0.1703825742006302,0.33593547344207764,0.16334949433803558,0.05853086709976196,0.09850084781646729,lazy,lazy,2,0.7617307038719531,0.21110013770259947,0.7617307038719531,0.7617307038719531,-0.5506305661693536,0.7954986813901295,0.9784365440141766,7.700788453221321,3.2932418435811996,6.4,1760
32,gelu,0.75,0.2,0.5,0,0.2741311341524124,0.06288397312164307,0.08099715411663055,0.35512828826904297,0.06355854868888855,0.3479764461517334,0.5174060463905334,rich,rich,2,0.3483360768062258,0.2773198153944296,0.3872173208411734,1.0670701331459087,-0.07101626141179618,0.9443477773267458,0.96363309187982,3.7158573642373085,3.5652974024415016,6.4,1760
32,gelu,0.75,0.2,0.5,1,0.274827778339386,0.023663640022277832,0.08502015471458435,0.35984793305397034,0.06533966213464737,0.4600812792778015,0.5425287485122681,rich,rich,2,0.3655590123686831,0.2685740884462638,0.46003962478898314,1.211380529970008,-0.09698492392241931,0.9392121107922204,0.9657745045600591,4.441442660987377,3.5835255533456802,6.4,1760
32,gelu,0.75,0.2,0.5,2,0.30059508234262466,0.01093757152557373,0.07078944891691208,0.37138453125953674,0.06414031982421875,0.4307240843772888,0.5380747616291046,rich,rich,2,0.378202621026811,0.2781110718776934,0.474228750139379,1.2200908247762776,-0.10009154914911761,0.935340929623549,0.9634341073194805,4.421938553452492,3.7038981840014458,6.4,1760
32,gelu,0.75,0.2,0.5,3,0.27572621405124664,-0.025994211435317993,0.09205345809459686,0.3677796721458435,0.08792352676391602,0.41151881217956543,0.5003570020198822,rich,rich,2,0.38075709497954774,0.2788817666587358,0.5513522875656737,1.17105850653825,-0.10187532832081192,0.9345479216935719,0.9632434540492081,4.441759143024683,3.5227896943688393,6.4,1760
32,gelu,0.75,0.2,0.5,4,0.2575736790895462,0.026430785655975342,0.09282152354717255,0.35039520263671875,0.06477593630552292,0.3954671025276184,0.5106665194034576,rich,rich,2,0.43730887187491185,0.2879789931409554,0.5030756672892758,1.051503227984679,-0.14932987873395648,0.9162214568547283,0.9609470367422677,4.279566567391157,3.6631675511598587,6.4,1760
32,gelu,0.75,0.2,1.0,0,0.2563953250646591,0.26973235607147217,0.09667719900608063,0.35307252407073975,0.08287137001752853,0.17481547594070435,0.31191420555114746,rich,rich,2,0.3600431156660505,0.23589691321791162,0.3701749941389748,0.7963598145532801,-0.1241462024481389,0.9408745822100217,0.973286056186867,4.480293661355972,3.5829916521906853,6.4,1760
32,gelu,0.75,0.2,1.0,1,0.25782881677150726,0.06688833236694336,0.10151328146457672,0.359342098236084,0.08100965619087219,0.23870915174484253,0.31673699617385864,rich,rich,2,0.40407802476010757,0.22977980592992125,0.4302951809980288,0.8938648175391083,-0.1742982188301863,0.9271668827398566,0.9746009383828137,5.089209586381912,3.561354547739029,6.4,1760
32,gelu,0.75,0.2,1.0,2,0.2768353521823883,0.158522367477417,0.08219173550605774,0.35902708768844604,0.08224445581436157,0.23140716552734375,0.30488914251327515,rich,rich,2,0.36111924479723345,0.2523861178669112,0.426908323233209,0.9367451035027025,-0.10873312693032228,0.9405513957594491,0.9695952802192362,4.905162006616592,3.688080348074436,6.4,1760
32,gelu,0.75,0.2,1.0,3,0.2571282535791397,-0.17787951231002808,0.10942535102367401,0.3665536046028137,0.10566883534193039,0.21877872943878174,0.3103010058403015,rich,rich,2,0.35496078203038384,0.23999996884790195,0.4579447380607159,0.9114607584219779,-0.11496081318248189,0.9423910450660139,0.9723875094737952,4.753675743937492,3.5313386246562004,6.4,1760
32,gelu,0.75,0.2,1.0,4,0.23367591202259064,0.36435437202453613,0.10810242593288422,0.34177833795547485,0.08787001669406891,0.20534420013427734,0.3311105966567993,rich,rich,2,0.40476503937319164,0.22870361787349727,0.44633107080802736,0.8508784556787649,-0.17606142149969436,0.9269455487828369,0.9748309131349989,4.871711745858192,3.7312096804380417,6.4,1760
