alpha,similarity,base_lr,effective_lr,seed,forgetting,forgetting_reduction,loss_t1_after_t1,loss_t1_after_t2,loss_t2_after_t2,relative_time
2.0,0.6,0.05,0.018,0,0.05346191005082801,0.0,0.0005207724752835929,0.0539826825261116,0.0026356044691056013,0.1908550262451172
2.0,0.6,0.05,0.018,1,0.05159781200927682,0.0,0.00044594259816221893,0.05204375460743904,0.0026584963779896498,0.21282267570495605
2.0,0.6,0.05,0.018,2,0.05081152479397133,0.0,0.00048498500837013125,0.05129650980234146,0.0028868992812931538,0.16343235969543457
2.0,0.6,0.05,0.018,3,0.05260903388261795,0.0,0.0003858022391796112,0.05299483612179756,0.0028074237052351236,0.1725175380706787
2.0,0.6,0.05,0.018,4,0.05152916646329686,0.0,0.0005137648549862206,0.05204293131828308,0.0026195489335805178,0.18059968948364258
0.0,0.6,0.1,0.1,0,0.07983506716686861,0.0,2.210364755228511e-06,0.07983727753162384,1.1743340877501396e-07,0.22819948196411133
0.0,0.6,0.1,0.1,1,0.07799451948221758,0.0,1.4290112630988006e-06,0.07799594849348068,9.449348681300762e-08,0.17358660697937012
0.0,0.6,0.1,0.1,2,0.07838411408681623,0.0,1.656234076108376e-06,0.07838577032089233,1.3876925208933244e-07,0.22023773193359375
0.0,0.6,0.1,0.1,3,0.08045352442752574,0.0,1.152915842794755e-06,0.08045467734336853,9.64864597108317e-08,0.2110729217529297
0.0,0.6,0.1,0.1,4,0.0773024815429153,0.0,1.725245624584204e-06,0.07730420678853989,1.115597214607078e-07,0.2011113166809082
0.25,0.6,0.1,0.08801117367933935,0,0.0797166476388611,0.0,2.210364755228511e-06,0.07971885800361633,4.3275105099382927e-07,0.22835159301757812
0.25,0.6,0.1,0.08801117367933935,1,0.07788483203466967,0.0,1.4290112630988006e-06,0.07788626104593277,3.5758793615059403e-07,0.1911602020263672
0.25,0.6,0.1,0.08801117367933935,2,0.07825255173463574,0.0,1.656234076108376e-06,0.07825420796871185,5.073931106380769e-07,0.23458242416381836
0.25,0.6,0.1,0.08801117367933935,3,0.08033065690290186,0.0,1.152915842794755e-06,0.08033180981874466,3.7747210512861784e-07,0.18013453483581543
0.25,0.6,0.1,0.08801117367933935,4,0.07718924016842266,0.0,1.725245624584204e-06,0.07719096541404724,4.1490761759632733e-07,0.20249485969543457
0.5,0.6,0.1,0.07745966692414835,0,0.07950711496073382,0.0,2.210364755228511e-06,0.07950932532548904,1.3936925142843393e-06,0.15373444557189941
0.5,0.6,0.1,0.07745966692414835,1,0.07768734694536761,0.0,1.4290112630988006e-06,0.0776887759566307,1.1780784916481934e-06,0.2194221019744873
0.5,0.6,0.1,0.07745966692414835,2,0.07802092808503858,0.0,1.656234076108376e-06,0.07802258431911469,1.6220838006120175e-06,0.2152245044708252
0.5,0.6,0.1,0.07745966692414835,3,0.080109434263818,0.0,1.152915842794755e-06,0.0801105871796608,1.2776615676557412e-06,0.20196032524108887
0.5,0.6,0.1,0.07745966692414835,4,0.07698680044302364,0.0,1.725245624584204e-06,0.07698852568864822,1.3460844456858467e-06,0.2104053497314453
0.75,0.6,0.1,0.06817316198804996,0,0.07915985084969179,0.0,2.210364755228511e-06,0.07916206121444702,3.984865543316118e-06,0.20496702194213867
0.75,0.6,0.1,0.06817316198804996,1,0.07735467107113436,0.0,1.4290112630988006e-06,0.07735610008239746,3.4389399843348656e-06,0.19724631309509277
0.75,0.6,0.1,0.06817316198804996,2,0.0776389144660925,0.0,1.656234076108376e-06,0.07764057070016861,4.60644105260144e-06,0.19407129287719727
0.75,0.6,0.1,0.06817316198804996,3,0.07973823143731806,0.0,1.152915842794755e-06,0.07973938435316086,3.8057387428125367e-06,0.2153797149658203
0.75,0.6,0.1,0.06817316198804996,4,0.07664861113914867,0.0,1.725245624584204e-06,0.07665033638477325,3.872850356856361e-06,0.1812434196472168
1.0,0.6,0.1,0.06,0,0.0786170611520447,0.0,2.210364755228511e-06,0.07861927151679993,1.0257562280457933e-05,0.21555662155151367
1.0,0.6,0.1,0.06,1,0.07682687194164828,0.0,1.4290112630988006e-06,0.07682830095291138,9.030841283674818e-06,0.17912650108337402
1.0,0.6,0.1,0.06,2,0.07704486477393857,0.0,1.656234076108376e-06,0.07704652100801468,1.178358343167929e-05,0.19431090354919434
1.0,0.6,0.1,0.06,3,0.07915327145349238,0.0,1.152915842794755e-06,0.07915442436933517,1.0126032975676935e-05,0.18225812911987305
1.0,0.6,0.1,0.06,4,0.07611699731239696,0.0,1.725245624584204e-06,0.07611872255802155,1.002467888611136e-05,0.20005297660827637
1.5,0.6,0.1,0.046475800154489,0,0.07667489595610277,0.0,2.210364755228511e-06,0.076677106320858,5.2038609283044934e-05,0.17419838905334473
1.5,0.6,0.1,0.046475800154489,1,0.07490196229036883,0.0,1.4290112630988006e-06,0.07490339130163193,4.765952689922415e-05,0.19118142127990723
1.5,0.6,0.1,0.046475800154489,2,0.07493839937467328,0.0,1.656234076108376e-06,0.07494005560874939,5.911322296014987e-05,0.1665940284729004
1.5,0.6,0.1,0.046475800154489,3,0.07704879535924647,0.0,1.152915842794755e-06,0.07704994827508926,5.378562127589248e-05,0.17711806297302246
1.5,0.6,0.1,0.046475800154489,4,0.07420602024683376,0.0,1.725245624584204e-06,0.07420774549245834,5.133921513333917e-05,0.20000052452087402
2.0,0.6,0.1,0.036,0,0.07313906647164004,0.0,2.210364755228511e-06,0.07314127683639526,0.00019754756067413837,0.16592788696289062
2.0,0.6,0.1,0.036,1,0.07134360225018099,0.0,1.4290112630988006e-06,0.07134503126144409,0.0001878574548754841,0.21974444389343262
2.0,0.6,0.1,0.036,2,0.07115512120742551,0.0,1.656234076108376e-06,0.07115677744150162,0.00022206976427696645,0.19653677940368652
2.0,0.6,0.1,0.036,3,0.0732253138590977,0.0,1.152915842794755e-06,0.07322646677494049,0.00020921399118378758,0.1931314468383789
2.0,0.6,0.1,0.036,4,0.07072452784666439,0.0,1.725245624584204e-06,0.07072625309228897,0.00019627821166068316,0.15890789031982422
0.0,0.8,0.01,0.01,0,-0.10108137130737305,0.0,0.14282096922397614,0.04173959791660309,0.027386391535401344,0.18724608421325684
0.0,0.8,0.01,0.01,1,-0.10411161184310913,0.0,0.14401620626449585,0.03990459442138672,0.027102377265691757,0.1647777557373047
0.0,0.8,0.01,0.01,2,-0.11102981492877007,0.0,0.15054839849472046,0.039518583565950394,0.02927018515765667,0.22887825965881348
0.0,0.8,0.01,0.01,3,-0.10114797577261925,0.0,0.14365245401859283,0.04250447824597359,0.02676158770918846,0.19793081283569336
0.0,0.8,0.01,0.01,4,-0.11297203972935677,0.0,0.15742692351341248,0.04445488378405571,0.028432678431272507,0.1929776668548584
0.25,0.8,0.01,0.009457416090031758,0,-0.0997888371348381,0.0,0.14282096922397614,0.04303213208913803,0.030244555324316025,0.19861650466918945
0.25,0.8,0.01,0.009457416090031758,1,-0.10280679911375046,0.0,0.14401620626449585,0.04120940715074539,0.029987549409270287,0.22594809532165527
0.25,0.8,0.01,0.009457416090031758,2,-0.10965661704540253,0.0,0.15054839849472046,0.04089178144931793,0.03233376890420914,0.2151658535003662
0.25,0.8,0.01,0.009457416090031758,3,-0.0997951589524746,0.0,0.14365245401859283,0.04385729506611824,0.02948293462395668,0.1909182071685791
0.25,0.8,0.01,0.009457416090031758,4,-0.1114296056330204,0.0,0.15742692351341248,0.045997317880392075,0.03143899142742157,0.20652008056640625
0.5,0.8,0.01,0.00894427190999916,0,-0.09838331490755081,0.0,0.14282096922397614,0.044437654316425323,0.03325160592794418,0.21804571151733398
0.5,0.8,0.01,0.00894427190999916,1,-0.10138283669948578,0.0,0.14401620626449585,0.04263336956501007,0.03302617371082306,0.2170557975769043
0.5,0.8,0.01,0.00894427190999916,2,-0.10815650969743729,0.0,0.15054839849472046,0.04239188879728317,0.03555936738848686,0.207733154296875
0.5,0.8,0.01,0.00894427190999916,3,-0.09833189100027084,0.0,0.14365245401859283,0.04532056301832199,0.032340455800294876,0.22542333602905273
0.5,0.8,0.01,0.00894427190999916,4,-0.10976799577474594,0.0,0.15742692351341248,0.047658927738666534,0.034605711698532104,0.204695463180542
0.75,0.8,0.01,0.008458970107524513,0,-0.09686903282999992,0.0,0.14282096922397614,0.04595193639397621,0.036400001496076584,0.18584012985229492
0.75,0.8,0.01,0.008458970107524513,1,-0.09984418004751205,0.0,0.14401620626449585,0.044172026216983795,0.03621058911085129,0.2096714973449707
0.75,0.8,0.01,0.008458970107524513,2,-0.10653404891490936,0.0,0.15054839849472046,0.044014349579811096,0.038939137011766434,0.2096271514892578
0.75,0.8,0.01,0.008458970107524513,3,-0.0967627614736557,0.0,0.14365245401859283,0.046889692544937134,0.035326965153217316,0.22758126258850098
0.75,0.8,0.01,0.008458970107524513,4,-0.10799198597669601,0.0,0.15742692351341248,0.04943493753671646,0.037924978882074356,0.21989846229553223
1.0,0.8,0.01,0.008,0,-0.0952511727809906,0.0,0.14282096922397614,0.047569796442985535,0.03968098387122154,0.2193315029144287
1.0,0.8,0.01,0.008,1,-0.09819629788398743,0.0,0.14401620626449585,0.04581990838050842,0.03953191637992859,0.21567034721374512
1.0,0.8,0.01,0.008,2,-0.10479485243558884,0.0,0.15054839849472046,0.04575354605913162,0.042463917285203934,0.19772553443908691
1.0,0.8,0.01,0.008,3,-0.0950932539999485,0.0,0.14365245401859283,0.04855920001864433,0.038434188812971115,0.18688440322875977
1.0,0.8,0.01,0.008,4,-0.10610738024115562,0.0,0.15742692351341248,0.05131954327225685,0.041387636214494705,0.18860101699829102
1.5,0.8,0.01,0.007155417527999328,0,-0.0917295552790165,0.0,0.14282096922397614,0.05109141394495964,0.046600572764873505,0.19176793098449707
1.5,0.8,0.01,0.007155417527999328,1,-0.09459900110960007,0.0,0.14401620626449585,0.04941720515489578,0.04654449224472046,0.21657180786132812
1.5,0.8,0.01,0.007155417527999328,2,-0.10099340975284576,0.0,0.15054839849472046,0.049554988741874695,0.049906209111213684,0.1595611572265625
1.5,0.8,0.01,0.007155417527999328,3,-0.09147873520851135,0.0,0.14365245401859283,0.05217371881008148,0.044973224401474,0.20734691619873047
1.5,0.8,0.01,0.007155417527999328,4,-0.10203967243432999,0.0,0.15742692351341248,0.05538725107908249,0.048700883984565735,0.1905229091644287
2.0,0.8,0.01,0.006400000000000001,0,-0.0878746509552002,0.0,0.14282096922397614,0.05494631826877594,0.0539221428334713,0.1767137050628662
2.0,0.8,0.01,0.006400000000000001,1,-0.09065001830458641,0.0,0.14401620626449585,0.05336618795990944,0.05397399887442589,0.22103452682495117
2.0,0.8,0.01,0.006400000000000001,2,-0.0968138538300991,0.0,0.15054839849472046,0.05373454466462135,0.05779256671667099,0.17531394958496094
2.0,0.8,0.01,0.006400000000000001,3,-0.08754565566778183,0.0,0.14365245401859283,0.056106798350811005,0.05187530070543289,0.21189403533935547
2.0,0.8,0.01,0.006400000000000001,4,-0.09762648865580559,0.0,0.15742692351341248,0.05980043485760689,0.05645203962922096,0.18702411651611328
0.0,0.8,0.05,0.05,0,0.03833769337506965,0.0,0.0005207724752835929,0.03885846585035324,1.763373256835621e-05,0.17596983909606934
0.0,0.8,0.05,0.05,1,0.03743714911979623,0.0,0.00044594259816221893,0.03788309171795845,1.4561433999915607e-05,0.19984698295593262
0.0,0.8,0.05,0.05,2,0.03744497458683327,0.0,0.00048498500837013125,0.0379299595952034,1.929137943079695e-05,0.19733643531799316
0.0,0.8,0.05,0.05,3,0.03831325098872185,0.0,0.0003858022391796112,0.03869905322790146,1.738173705234658e-05,0.21637964248657227
0.0,0.8,0.05,0.05,4,0.03690544253913686,0.0,0.0005137648549862206,0.03741920739412308,1.6550999134778976e-05,0.1880197525024414
0.25,0.8,0.05,0.047287080450158794,0,0.03807440848322585,0.0,0.0005207724752835929,0.038595180958509445,2.4529743313905783e-05,0.2108931541442871
0.25,0.8,0.05,0.047287080450158794,1,0.037184205633820966,0.0,0.00044594259816221893,0.037630148231983185,2.0507312001427636e-05,0.20811891555786133
0.25,0.8,0.05,0.047287080450158794,2,0.0371653990005143,0.0,0.00048498500837013125,0.03765038400888443,2.6852261726162396e-05,0.18683338165283203
0.25,0.8,0.05,0.047287080450158794,3,0.0380341038107872,0.0,0.0003858022391796112,0.03841990604996681,2.4437713364022784e-05,0.22049880027770996
0.25,0.8,0.05,0.047287080450158794,4,0.03665262571303174,0.0,0.0005137648549862206,0.03716639056801796,2.3103364583221264e-05,0.18563628196716309
0.5,0.8,0.05,0.044721359549995794,0,0.037773416202981025,0.0,0.0005207724752835929,0.03829418867826462,3.36509729095269e-05,0.17309236526489258
0.5,0.8,0.05,0.044721359549995794,1,0.03689335731905885,0.0,0.00044594259816221893,0.03733929991722107,2.8479722459451295e-05,0.1710503101348877
0.5,0.8,0.05,0.044721359549995794,2,0.036846331611741334,0.0,0.00048498500837013125,0.037331316620111465,3.685709089040756e-05,0.19446730613708496
0.5,0.8,0.05,0.044721359549995794,3,0.03771483898162842,0.0,0.0003858022391796112,0.03810064122080803,3.384306182852015e-05,0.17821598052978516
0.5,0.8,0.05,0.044721359549995794,4,0.0363632935914211,0.0,0.0005137648549862206,0.03687705844640732,3.179999112035148e-05,0.18312382698059082
0.75,0.8,0.05,0.04229485053762257,0,0.03743207157822326,0.0,0.0005207724752835929,0.03795284405350685,4.5559016143670306e-05,0.17721152305603027
0.75,0.8,0.05,0.04229485053762257,1,0.03656178785604425,0.0,0.00044594259816221893,0.03700773045420647,3.902845855918713e-05,0.1822056770324707
0.75,0.8,0.05,0.04229485053762257,2,0.036485179618466645,0.0,0.00048498500837013125,0.03697016462683678,4.9922186008188874e-05,0.17969059944152832
0.75,0.8,0.05,0.04229485053762257,3,0.03735276311635971,0.0,0.0003858022391796112,0.03773856535553932,4.6203003876144066e-05,0.16146612167358398
0.75,0.8,0.05,0.04229485053762257,4,0.03603487944928929,0.0,0.0005137648549862206,0.03654864430427551,4.319116487749852e-05,0.2148418426513672
1.0,0.8,0.05,0.04000000000000001,0,0.03704796434612945,0.0,0.0005207724752835929,0.03756873682141304,6.091462273616344e-05,0.16904497146606445
1.0,0.8,0.05,0.04000000000000001,1,0.036186934245051816,0.0,0.00044594259816221893,0.036632876843214035,5.28103846590966e-05,0.18732714653015137
1.0,0.8,0.05,0.04000000000000001,2,0.03607962216483429,0.0,0.00048498500837013125,0.03656460717320442,6.677134661003947e-05,0.19332456588745117
1.0,0.8,0.05,0.04000000000000001,3,0.03694549575448036,0.0,0.0003858022391796112,0.03733129799365997,6.222916272236034e-05,0.20615243911743164
1.0,0.8,0.05,0.04000000000000001,4,0.03566506988136098,0.0,0.0005137648549862206,0.0361788347363472,5.7926012232201174e-05,0.1972963809967041
1.5,0.8,0.05,0.035777087639996645,0,0.03614337072940543,0.0,0.0005207724752835929,0.036664143204689026,0.00010515273606870323,0.21352243423461914
1.5,0.8,0.05,0.035777087639996645,1,0.0352988138620276,0.0,0.00044594259816221893,0.03574475646018982,9.329673775937408e-05,0.23208141326904297
1.5,0.8,0.05,0.035777087639996645,2,0.03512793342815712,0.0,0.00048498500837013125,0.03561291843652725,0.0001152992044808343,0.19811248779296875
1.5,0.8,0.05,0.035777087639996645,3,0.035987671464681625,0.0,0.0003858022391796112,0.03637347370386124,0.00010870271944440901,0.1695268154144287
1.5,0.8,0.05,0.035777087639996645,4,0.03479353821603581,0.0,0.0005137648549862206,0.035307303071022034,0.00010056681639980525,0.1854870319366455
2.0,0.8,0.05,0.03200000000000001,0,0.03504743502708152,0.0,0.0005207724752835929,0.03556820750236511,0.00017390275024808943,0.19609832763671875
2.0,0.8,0.05,0.03200000000000001,1,0.034216255677165464,0.0,0.00044594259816221893,0.03466219827532768,0.00015768759476486593,0.17280125617980957
2.0,0.8,0.05,0.03200000000000001,2,0.033981069282162935,0.0,0.00048498500837013125,0.034466054290533066,0.00019063340732827783,0.16946935653686523
2.0,0.8,0.05,0.03200000000000001,3,0.034830592572689056,0.0,0.0003858022391796112,0.03521639481186867,0.00018133271078113467,0.21336889266967773
2.0,0.8,0.05,0.03200000000000001,4,0.03373712411848828,0.0,0.0005137648549862206,0.0342508889734745,0.0001671794307185337,0.18300104141235352
0.0,0.8,0.1,0.1,0,0.04011043779451029,0.0,2.210364755228511e-06,0.04011264815926552,5.986321838236108e-08,0.1762707233428955
0.0,0.8,0.1,0.1,1,0.0390455775063856,0.0,1.4290112630988006e-06,0.0390470065176487,4.5990592667521923e-08,0.1866450309753418
0.0,0.8,0.1,0.1,2,0.03926570493001691,0.0,1.656234076108376e-06,0.03926736116409302,6.660012985548747e-08,0.20203590393066406
0.0,0.8,0.1,0.1,3,0.04001102043878291,0.0,1.152915842794755e-06,0.0400121733546257,4.7725979612778247e-08,0.17067337036132812
0.0,0.8,0.1,0.1,4,0.0386086213696899,0.0,1.725245624584204e-06,0.038610346615314484,5.631263988448154e-08,0.21457886695861816
0.25,0.8,0.1,0.09457416090031759,0,0.04008854798871653,0.0,2.210364755228511e-06,0.040090758353471756,1.0767372771169903e-07,0.17803072929382324
0.25,0.8,0.1,0.09457416090031759,1,0.039026258150897775,0.0,1.4290112630988006e-06,0.03902768716216087,8.37689171362399e-08,0.17729806900024414
0.25,0.8,0.1,0.09457416090031759,2,0.03924213501829854,0.0,1.656234076108376e-06,0.03924379125237465,1.195877388227018e-07,0.2187187671661377
0.25,0.8,0.1,0.09457416090031759,3,0.03998904122602198,0.0,1.152915842794755e-06,0.03999019414186478,8.826296493680275e-08,0.19160223007202148
0.25,0.8,0.1,0.09457416090031759,4,0.03858815835008045,0.0,1.725245624584204e-06,0.03858988359570503,1.016659183505908e-07,0.20025110244750977
0.5,0.8,0.1,0.08944271909999159,0,0.04005993030864374,0.0,2.210364755228511e-06,0.04006214067339897,1.8840972870748374e-07,0.22456932067871094
0.5,0.8,0.1,0.08944271909999159,1,0.039000803242288384,0.0,1.4290112630988006e-06,0.03900223225355148,1.4827756444901752e-07,0.18645310401916504
0.5,0.8,0.1,0.08944271909999159,2,0.039211367845723544,0.0,1.656234076108376e-06,0.03921302407979965,2.0891968688374618e-07,0.2084660530090332
0.5,0.8,0.1,0.08944271909999159,3,0.03996003611575816,0.0,1.152915842794755e-06,0.03996118903160095,1.5846437406707992e-07,0.17583489418029785
0.5,0.8,0.1,0.08944271909999159,4,0.038561280380577045,0.0,1.725245624584204e-06,0.03856300562620163,1.7847784761215735e-07,0.16868972778320312
0.75,0.8,0.1,0.08458970107524515,0,0.040023035033527776,0.0,2.210364755228511e-06,0.040025245398283005,3.2119154980136955e-07,0.20572996139526367
0.75,0.8,0.1,0.08458970107524515,1,0.03896770403798655,0.0,1.4290112630988006e-06,0.03896913304924965,2.555055118591554e-07,0.17626571655273438
0.75,0.8,0.1,0.08458970107524515,2,0.0391717456581091,0.0,1.656234076108376e-06,0.03917340189218521,3.556307035523787e-07,0.24253034591674805
0.75,0.8,0.1,0.08458970107524515,3,0.03992234735380862,0.0,1.152915842794755e-06,0.03992350026965141,2.766435613921203e-07,0.20959067344665527
0.75,0.8,0.1,0.08458970107524515,4,0.038526474993318516,0.0,1.725245624584204e-06,0.0385282002389431,3.051519001928682e-07,0.19078278541564941
1.0,0.8,0.1,0.08000000000000002,0,0.03997609265047686,0.0,2.210364755228511e-06,0.039978303015232086,5.34177161171101e-07,0.19978809356689453
1.0,0.8,0.1,0.08000000000000002,1,0.03892525435503558,0.0,1.4290112630988006e-06,0.038926683366298676,4.2927479171339655e-07,0.18276286125183105
1.0,0.8,0.1,0.08000000000000002,2,0.03912140208501569,0.0,1.656234076108376e-06,0.0391230583190918,5.906662181587308e-07,0.19620466232299805
1.0,0.8,0.1,0.08000000000000002,3,0.03987404523979876,0.0,1.152915842794755e-06,0.039875198155641556,4.703204012912465e-07,0.21443438529968262
1.0,0.8,0.1,0.08000000000000002,4,0.03848202110418697,0.0,1.725245624584204e-06,0.038483746349811554,5.088562033961352e-07,0.16944193840026855
1.5,0.8,0.1,0.07155417527999329,0,0.039843878372494146,0.0,2.210364755228511e-06,0.039846088737249374,1.379041123072966e-06,0.17326927185058594
1.5,0.8,0.1,0.07155417527999329,1,0.03880421222265795,0.0,1.4290112630988006e-06,0.03880564123392105,1.129626639340131e-06,0.15453505516052246
1.5,0.8,0.1,0.07155417527999329,2,0.038979867130706225,0.0,1.656234076108376e-06,0.03898152336478233,1.5213186088658404e-06,0.191910982131958
1.5,0.8,0.1,0.07155417527999329,3,0.03973676084171984,0.0,1.152915842794755e-06,0.03973791375756264,1.2623837619685219e-06,0.16657447814941406
1.5,0.8,0.1,0.07155417527999329,4,0.03835615472087284,0.0,1.725245624584204e-06,0.03835787996649742,1.3199286286180723e-06,0.20118141174316406
2.0,0.8,0.1,0.06400000000000002,0,0.039644839837137624,0.0,2.210364755228511e-06,0.03964705020189285,3.2732523322920315e-06,0.19158411026000977
2.0,0.8,0.1,0.06400000000000002,1,0.03861919195469454,0.0,1.4290112630988006e-06,0.03862062096595764,2.730967707975651e-06,0.21108198165893555
2.0,0.8,0.1,0.06400000000000002,2,0.03876735422034017,0.0,1.656234076108376e-06,0.038769010454416275,3.6039684800925897e-06,0.1892397403717041
2.0,0.8,0.1,0.06400000000000002,3,0.03952823026668284,0.0,1.152915842794755e-06,0.039529383182525635,3.096292630289099e-06,0.18226051330566406
2.0,0.8,0.1,0.06400000000000002,4,0.03816564710029979,0.0,1.725245624584204e-06,0.03816737234592438,3.146305971313268e-06,0.14583563804626465
0.0,1.0,0.01,0.01,0,-0.1189278457313776,0.0,0.14282096922397614,0.023893123492598534,0.023668980225920677,0.178910493850708
0.0,1.0,0.01,0.01,1,-0.12089529819786549,0.0,0.14401620626449585,0.023120908066630363,0.022903921082615852,0.19149565696716309
0.0,1.0,0.01,0.01,2,-0.12649362161755562,0.0,0.15054839849472046,0.02405477687716484,0.02397826313972473,0.21040630340576172
0.0,1.0,0.01,0.01,3,-0.11921529099345207,0.0,0.14365245401859283,0.024437163025140762,0.02291199006140232,0.21452927589416504
0.0,1.0,0.01,0.01,4,-0.13154437020421028,0.0,0.15742692351341248,0.025882553309202194,0.025572339072823524,0.21475744247436523
0.25,1.0,0.01,0.01,0,-0.1189278457313776,0.0,0.14282096922397614,0.023893123492598534,0.023668980225920677,0.1757335662841797
0.25,1.0,0.01,0.01,1,-0.12089529819786549,0.0,0.14401620626449585,0.023120908066630363,0.022903921082615852,0.24749112129211426
0.25,1.0,0.01,0.01,2,-0.12649362161755562,0.0,0.15054839849472046,0.02405477687716484,0.02397826313972473,0.18452692031860352
0.25,1.0,0.01,0.01,3,-0.11921529099345207,0.0,0.14365245401859283,0.024437163025140762,0.02291199006140232,0.18218660354614258
0.25,1.0,0.01,0.01,4,-0.13154437020421028,0.0,0.15742692351341248,0.025882553309202194,0.025572339072823524,0.21531987190246582
0.5,1.0,0.01,0.01,0,-0.1189278457313776,0.0,0.14282096922397614,0.023893123492598534,0.023668980225920677,0.17117023468017578
0.5,1.0,0.01,0.01,1,-0.12089529819786549,0.0,0.14401620626449585,0.023120908066630363,0.022903921082615852,0.15125799179077148
0.5,1.0,0.01,0.01,2,-0.12649362161755562,0.0,0.15054839849472046,0.02405477687716484,0.02397826313972473,0.20169973373413086
0.5,1.0,0.01,0.01,3,-0.11921529099345207,0.0,0.14365245401859283,0.024437163025140762,0.02291199006140232,0.19183945655822754
0.5,1.0,0.01,0.01,4,-0.13154437020421028,0.0,0.15742692351341248,0.025882553309202194,0.025572339072823524,0.23061227798461914
0.75,1.0,0.01,0.01,0,-0.1189278457313776,0.0,0.14282096922397614,0.023893123492598534,0.023668980225920677,0.2124040126800537
0.75,1.0,0.01,0.01,1,-0.12089529819786549,0.0,0.14401620626449585,0.023120908066630363,0.022903921082615852,0.2059311866760254
0.75,1.0,0.01,0.01,2,-0.12649362161755562,0.0,0.15054839849472046,0.02405477687716484,0.02397826313972473,0.21380996704101562
0.75,1.0,0.01,0.01,3,-0.11921529099345207,0.0,0.14365245401859283,0.024437163025140762,0.02291199006140232,0.2060847282409668
0.75,1.0,0.01,0.01,4,-0.13154437020421028,0.0,0.15742692351341248,0.025882553309202194,0.025572339072823524,0.19950389862060547
1.0,1.0,0.01,0.01,0,-0.1189278457313776,0.0,0.14282096922397614,0.023893123492598534,0.023668980225920677,0.24299407005310059
1.0,1.0,0.01,0.01,1,-0.12089529819786549,0.0,0.14401620626449585,0.023120908066630363,0.022903921082615852,0.2183072566986084
1.0,1.0,0.01,0.01,2,-0.12649362161755562,0.0,0.15054839849472046,0.02405477687716484,0.02397826313972473,0.24152612686157227
1.0,1.0,0.01,0.01,3,-0.11921529099345207,0.0,0.14365245401859283,0.024437163025140762,0.02291199006140232,0.23238825798034668
1.0,1.0,0.01,0.01,4,-0.13154437020421028,0.0,0.15742692351341248,0.025882553309202194,0.025572339072823524,0.21802115440368652
1.5,1.0,0.01,0.01,0,-0.1189278457313776,0.0,0.14282096922397614,0.023893123492598534,0.023668980225920677,0.21541547775268555
1.5,1.0,0.01,0.01,1,-0.12089529819786549,0.0,0.14401620626449585,0.023120908066630363,0.022903921082615852,0.24468588829040527
1.5,1.0,0.01,0.01,2,-0.12649362161755562,0.0,0.15054839849472046,0.02405477687716484,0.02397826313972473,0.20142436027526855
1.5,1.0,0.01,0.01,3,-0.11921529099345207,0.0,0.14365245401859283,0.024437163025140762,0.02291199006140232,0.2288827896118164
1.5,1.0,0.01,0.01,4,-0.13154437020421028,0.0,0.15742692351341248,0.025882553309202194,0.025572339072823524,0.23233532905578613
2.0,1.0,0.01,0.01,0,-0.1189278457313776,0.0,0.14282096922397614,0.023893123492598534,0.023668980225920677,0.22406530380249023
2.0,1.0,0.01,0.01,1,-0.12089529819786549,0.0,0.14401620626449585,0.023120908066630363,0.022903921082615852,0.22354555130004883
2.0,1.0,0.01,0.01,2,-0.12649362161755562,0.0,0.15054839849472046,0.02405477687716484,0.02397826313972473,0.2145555019378662
2.0,1.0,0.01,0.01,3,-0.11921529099345207,0.0,0.14365245401859283,0.024437163025140762,0.02291199006140232,0.2374114990234375
2.0,1.0,0.01,0.01,4,-0.13154437020421028,0.0,0.15742692351341248,0.025882553309202194,0.025572339072823524,0.2018289566040039
0.0,1.0,0.05,0.05,0,-0.000520178169040264,0.0,0.0005207724752835929,5.943062433289015e-07,4.218854030568764e-07,0.2385103702545166
0.0,1.0,0.05,0.05,1,-0.00044557182599191947,0.0,0.00044594259816221893,3.707721702994604e-07,2.6934279162560415e-07,0.24170517921447754
0.0,1.0,0.05,0.05,2,-0.00048446543928548635,0.0,0.00048498500837013125,5.195690846448997e-07,3.7835269495190005e-07,0.2009284496307373
0.0,1.0,0.05,0.05,3,-0.0003854391795243828,0.0,0.0003858022391796112,3.63059655228426e-07,2.6677994924284576e-07,0.1918017864227295
0.0,1.0,0.05,0.05,4,-0.0005133174574041277,0.0,0.0005137648549862206,4.4739758209288993e-07,3.2154181894838985e-07,0.21975445747375488
0.25,1.0,0.05,0.05,0,-0.000520178169040264,0.0,0.0005207724752835929,5.943062433289015e-07,4.218854030568764e-07,0.23638129234313965
0.25,1.0,0.05,0.05,1,-0.00044557182599191947,0.0,0.00044594259816221893,3.707721702994604e-07,2.6934279162560415e-07,0.2025775909423828
0.25,1.0,0.05,0.05,2,-0.00048446543928548635,0.0,0.00048498500837013125,5.195690846448997e-07,3.7835269495190005e-07,0.22138166427612305
0.25,1.0,0.05,0.05,3,-0.0003854391795243828,0.0,0.0003858022391796112,3.63059655228426e-07,2.6677994924284576e-07,0.1710057258605957
0.25,1.0,0.05,0.05,4,-0.0005133174574041277,0.0,0.0005137648549862206,4.4739758209288993e-07,3.2154181894838985e-07,0.23491358757019043
0.5,1.0,0.05,0.05,0,-0.000520178169040264,0.0,0.0005207724752835929,5.943062433289015e-07,4.218854030568764e-07,0.22106003761291504
