hidden_width,activation,similarity,learning_rate,init_scale,seed,forgetting,forward_transfer,loss_t1_after_t1,loss_t1_after_t2,loss_t2_after_t2,flr_after_t1,flr_after_t2,flr_w1_after_t1,flr_w2_after_t1,ntk_alignment_after_t1,ntk_alignment_after_t2,regime_after_t1,regime_after_t2,w1_change_t1,w2_change_t1,w1_change_t2,w2_change_t2,overparameterization,total_params
64,relu,0.25,0.001,0.5,1,-0.010132372379302979,-0.0024801790714263916,0.41034477949142456,0.4002124071121216,0.43145036697387695,5.745887756347656e-05,0.0001361370086669922,0.00951045099645853,0.1190507709980011,0.9999884963035583,0.999970555305481,lazy,lazy,0.03790109604597092,0.1335127204656601,0.037716805934906006,0.10454843938350677,12.8,3520
64,relu,0.25,0.001,0.5,2,0.010271698236465454,0.01632148027420044,0.46787193417549133,0.4781436324119568,0.4559190571308136,8.064508438110352e-05,0.0001398921012878418,0.010023973882198334,0.12950393557548523,0.999984622001648,0.9999731779098511,lazy,lazy,0.04006047174334526,0.14251694083213806,0.039430439472198486,0.13485229015350342,12.8,3520
64,relu,0.25,0.001,1.0,0,0.1335776448249817,-0.018256008625030518,0.5457688570022583,0.67934650182724,0.5124817490577698,0.00010693073272705078,0.00028896331787109375,0.011366816237568855,0.11282248795032501,0.9999812841415405,0.9999507665634155,lazy,lazy,0.09025010466575623,0.24645857512950897,0.08508323132991791,0.2831725776195526,12.8,3520
64,relu,0.25,0.001,1.0,1,-0.011082112789154053,0.04873758554458618,0.6152359843254089,0.6041538715362549,0.5470832586288452,0.0001061558723449707,0.00026428699493408203,0.012302987277507782,0.10680278390645981,0.9999792575836182,0.9999489784240723,lazy,lazy,0.09805984795093536,0.239553764462471,0.08241627365350723,0.1501675546169281,12.8,3520
64,relu,0.25,0.001,1.0,2,0.07659655809402466,0.2225562334060669,0.6056631803512573,0.682259738445282,0.5556104779243469,0.00011640787124633789,0.00025576353073120117,0.012302395887672901,0.14166179299354553,0.9999786019325256,0.9999546408653259,lazy,lazy,0.09833221882581711,0.31179291009902954,0.08673837780952454,0.23715350031852722,12.8,3520
64,relu,0.25,0.001,2.0,0,-0.8398439884185791,2.7186498641967773,3.059624671936035,2.219780683517456,1.9001456499099731,0.0006719827651977539,0.0015653371810913086,0.02867022529244423,0.18117976188659668,0.9998859167098999,0.9997389316558838,lazy,lazy,0.4552709758281708,0.7915674448013306,0.2848469316959381,0.5535014271736145,12.8,3520
64,relu,0.25,0.001,2.0,1,-0.9903903007507324,3.7299535274505615,3.2251696586608887,2.2347793579101562,1.983884572982788,0.0006484389305114746,0.0014600753784179688,0.029763709753751755,0.19445225596427917,0.9998761415481567,0.9997284412384033,lazy,lazy,0.47445791959762573,0.8722950220108032,0.28425461053848267,0.48725441098213196,12.8,3520
64,relu,0.25,0.001,2.0,2,-0.6323416233062744,5.2619102001190186,2.7934019565582275,2.161060333251953,1.893999695777893,0.0005213022232055664,0.0012060999870300293,0.02742127701640129,0.20800843834877014,0.9999089241027832,0.9997954964637756,lazy,lazy,0.4383528232574463,0.915639340877533,0.2785818874835968,0.503783643245697,12.8,3520
64,relu,0.25,0.01,0.5,0,0.3404258042573929,-0.18628260493278503,0.2311791628599167,0.5716049671173096,0.24892009794712067,0.005407929420471191,0.00887972116470337,0.08165322244167328,0.5981463193893433,0.9974181056022644,0.9969561100006104,lazy,lazy,0.3241546154022217,0.6533195972442627,0.3168948292732239,0.8446628451347351,12.8,3520
64,relu,0.25,0.01,0.5,1,0.08560246229171753,-0.006467640399932861,0.2764653265476227,0.3620677888393402,0.3229080140590668,0.004454970359802246,0.010183751583099365,0.08326651155948639,0.5216836929321289,0.9988860487937927,0.9967682957649231,lazy,lazy,0.3318341076374054,0.5850563049316406,0.36897099018096924,0.47211554646492004,12.8,3520
64,relu,0.25,0.01,0.5,2,0.21324554085731506,-0.10273337364196777,0.31688401103019714,0.5301295518875122,0.32045114040374756,0.005946636199951172,0.009771525859832764,0.0879216194152832,0.5595880746841431,0.9984750747680664,0.9974030256271362,lazy,lazy,0.3513757884502411,0.6158173680305481,0.35480940341949463,0.6895632147789001,12.8,3520
64,relu,0.25,0.01,1.0,0,0.3937510848045349,0.032698988914489746,0.2577001452445984,0.6514512300491333,0.22255775332450867,0.0034548044204711914,0.005535244941711426,0.07257534563541412,0.3963227868080139,0.9993246793746948,0.9989988803863525,lazy,lazy,0.5762327909469604,0.865759551525116,0.4240404963493347,0.7582352757453918,12.8,3520
64,relu,0.25,0.01,1.0,1,0.14652857184410095,0.12728410959243774,0.2765873968601227,0.42311596870422363,0.28626689314842224,0.0035851001739501953,0.005390942096710205,0.07853817194700241,0.4086749255657196,0.9993342161178589,0.9989572167396545,lazy,lazy,0.6259814500808716,0.9166391491889954,0.4807581901550293,0.6242449283599854,12.8,3520
64,relu,0.25,0.01,1.0,2,0.2821011543273926,0.24956440925598145,0.28899872303009033,0.5710998773574829,0.2925644814968109,0.0037811994552612305,0.005435287952423096,0.07731156051158905,0.4177493155002594,0.9993436336517334,0.999039888381958,lazy,lazy,0.6179460883140564,0.9194523692131042,0.48890620470046997,0.7382275462150574,12.8,3520
64,relu,0.25,0.01,2.0,0,0.31448113918304443,5.018446087837219,0.5069097280502319,0.8213908672332764,0.27932024002075195,0.0046010613441467285,0.005561351776123047,0.09028259664773941,0.6076259613037109,0.999223530292511,0.9990693926811218,lazy,lazy,1.4336493015289307,2.6546945571899414,0.44353798031806946,1.0008918046951294,12.8,3520
64,relu,0.25,0.01,2.0,1,0.11681056022644043,6.004684627056122,0.49894237518310547,0.6157529354095459,0.35204946994781494,0.004898965358734131,0.005576491355895996,0.09537597745656967,0.6110316514968872,0.9991203546524048,0.9989999532699585,lazy,lazy,1.5203713178634644,2.741032123565674,0.48801398277282715,0.9813250303268433,12.8,3520
64,relu,0.25,0.01,2.0,2,0.24741756916046143,7.287070035934448,0.4985469579696655,0.745964527130127,0.3454760015010834,0.004391193389892578,0.005290985107421875,0.09009210020303726,0.5943400859832764,0.9992759227752686,0.9991307854652405,lazy,lazy,1.4402000904083252,2.6162455081939697,0.5041926503181458,1.0895164012908936,12.8,3520
64,relu,0.25,0.1,0.5,0,0.7260826677083969,-0.3853139579296112,0.08982308208942413,0.815905749797821,0.0938149020075798,0.1505621075630188,0.2051163911819458,0.421100914478302,1.293566346168518,0.9487629532814026,0.9456104040145874,rich,rich,1.671725869178772,1.4128854274749756,1.9943851232528687,1.710146188735962,12.8,3520
64,relu,0.25,0.1,0.5,1,0.5416955947875977,-0.218960702419281,0.09318739175796509,0.6348829865455627,0.09889785945415497,0.16232597827911377,0.23854637145996094,0.43802204728126526,1.3609508275985718,0.9565230011940002,0.9335920214653015,rich,rich,1.745607614517212,1.5262751579284668,2.2656869888305664,1.5623059272766113,12.8,3520
64,relu,0.25,0.1,0.5,2,0.655328780412674,-0.39318227767944336,0.1027771532535553,0.7581059336662292,0.10756994783878326,0.18479806184768677,0.227938711643219,0.461870402097702,1.4516849517822266,0.95713210105896,0.9323605895042419,rich,rich,1.8458493947982788,1.597555160522461,2.305730104446411,1.7865681648254395,12.8,3520
64,relu,0.25,0.1,1.0,0,0.7057144790887833,-0.037023723125457764,0.10887281596660614,0.8145872950553894,0.11072384566068649,0.032076358795166016,0.050788819789886475,0.22144512832164764,0.7893743515014648,0.9919556379318237,0.9887718558311462,lazy,lazy,1.7582272291183472,1.7243732213974,1.4148887395858765,1.6547976732254028,12.8,3520
64,relu,0.25,0.1,1.0,1,0.5218395590782166,0.0251958966255188,0.11140215396881104,0.6332417130470276,0.12566109001636505,0.03415447473526001,0.05673861503601074,0.23358486592769623,0.8043560981750488,0.9931060671806335,0.9870806336402893,lazy,lazy,1.8617671728134155,1.8041338920593262,1.7754610776901245,1.612282633781433,12.8,3520
64,relu,0.25,0.1,1.0,2,0.6399508118629456,0.1381414532661438,0.12703680992126465,0.7669876217842102,0.13529811799526215,0.0404742956161499,0.05761134624481201,0.23763880133628845,0.7906503677368164,0.9922266006469727,0.9866535067558289,lazy,lazy,1.8994308710098267,1.7401952743530273,1.6286201477050781,1.813828468322754,12.8,3520
64,relu,0.25,0.1,2.0,0,0.6765049695968628,5.205302476882935,0.13237029314041138,0.8088752627372742,0.13887740671634674,0.009456813335418701,0.012241244316101074,0.1389884203672409,0.9426807165145874,0.9980943202972412,0.9976900815963745,lazy,lazy,2.2070770263671875,4.118535995483398,0.8897647857666016,1.1394048929214478,12.8,3520
64,relu,0.25,0.1,2.0,1,0.4606110751628876,6.29182493686676,0.1432737410068512,0.6038848161697388,0.16953743994235992,0.010707378387451172,0.014524996280670166,0.14931555092334747,0.942200243473053,0.9981262683868408,0.9973478317260742,lazy,lazy,2.3802123069763184,4.226624011993408,1.300977110862732,1.168125867843628,12.8,3520
64,relu,0.25,0.1,2.0,2,0.6046235114336014,7.555740416049957,0.17478381097316742,0.7794073224067688,0.17862972617149353,0.011155486106872559,0.014454066753387451,0.14554889500141144,0.9349913597106934,0.9980766773223877,0.9973018169403076,lazy,lazy,2.3267250061035156,4.115769863128662,1.0518748760223389,1.2474113702774048,12.8,3520
64,relu,0.5,0.001,0.5,0,-0.0034927427768707275,0.02305835485458374,0.38791540265083313,0.3844226598739624,0.36823633313179016,6.854534149169922e-05,0.00014919042587280273,0.009263970889151096,0.1512470692396164,0.9999855756759644,0.9999696016311646,lazy,lazy,0.03677697852253914,0.1651981621980667,0.03393140807747841,0.13106083869934082,12.8,3520
64,relu,0.5,0.001,0.5,1,-0.019073903560638428,0.031512171030044556,0.41034477949142456,0.39127087593078613,0.4124218225479126,5.745887756347656e-05,0.00015842914581298828,0.00951045099645853,0.1190507709980011,0.9999884963035583,0.999965488910675,lazy,lazy,0.03790109604597092,0.1335127204656601,0.03717730566859245,0.10660065710544586,12.8,3520
64,relu,0.5,0.001,0.5,2,-0.005696892738342285,0.038503795862197876,0.46787193417549133,0.46217504143714905,0.43041136860847473,8.064508438110352e-05,0.0001564621925354004,0.010023973882198334,0.12950393557548523,0.999984622001648,0.9999702572822571,lazy,lazy,0.04006047174334526,0.14251694083213806,0.037744518369436264,0.11557283997535706,12.8,3520
64,relu,0.5,0.001,1.0,0,0.061642587184906006,0.046915650367736816,0.5457688570022583,0.6074114441871643,0.5068297982215881,0.00010693073272705078,0.00030344724655151367,0.011366816237568855,0.11282248795032501,0.9999812841415405,0.9999482035636902,lazy,lazy,0.09025010466575623,0.24645857512950897,0.08306942135095596,0.23647743463516235,12.8,3520
64,relu,0.5,0.001,1.0,1,-0.029188096523284912,0.10072547197341919,0.6152359843254089,0.586047887802124,0.5169665813446045,0.0001061558723449707,0.00027382373809814453,0.012302987277507782,0.10680278390645981,0.9999792575836182,0.9999484419822693,lazy,lazy,0.09805984795093536,0.239553764462471,0.07928535342216492,0.13529610633850098,12.8,3520
64,relu,0.5,0.001,1.0,2,0.028943955898284912,0.3058897852897644,0.6056631803512573,0.6346071362495422,0.5446099638938904,0.00011640787124633789,0.0002662539482116699,0.012302395887672901,0.14166179299354553,0.9999786019325256,0.9999529123306274,lazy,lazy,0.09833221882581711,0.31179291009902954,0.08457965403795242,0.20471961796283722,12.8,3520
64,relu,0.5,0.001,2.0,0,-0.9774084091186523,2.7893714904785156,3.059624671936035,2.082216262817383,1.8870073556900024,0.0006719827651977539,0.0015716552734375,0.02867022529244423,0.18117976188659668,0.9998859167098999,0.9997376203536987,lazy,lazy,0.4552709758281708,0.7915674448013306,0.284037709236145,0.5372617840766907,12.8,3520
64,relu,0.5,0.001,2.0,1,-1.0165870189666748,3.7707595825195312,3.2251696586608887,2.208582639694214,1.9558873176574707,0.0006484389305114746,0.0014577507972717285,0.029763709753751755,0.19445225596427917,0.9998761415481567,0.999729335308075,lazy,lazy,0.47445791959762573,0.8722950220108032,0.2801159918308258,0.4774901270866394,12.8,3520
64,relu,0.5,0.001,2.0,2,-0.7140688896179199,5.481842041015625,2.7934019565582275,2.0793330669403076,1.884982705116272,0.0005213022232055664,0.001207590103149414,0.02742127701640129,0.20800843834877014,0.9999089241027832,0.9997949600219727,lazy,lazy,0.4383528232574463,0.915639340877533,0.2763903737068176,0.4929872155189514,12.8,3520
64,relu,0.5,0.01,0.5,0,0.21428512036800385,-0.07624804973602295,0.2311791628599167,0.44546428322792053,0.2480335682630539,0.005407929420471191,0.010662376880645752,0.08165322244167328,0.5981463193893433,0.9974181056022644,0.9960523843765259,lazy,lazy,0.3241546154022217,0.6533195972442627,0.3087073862552643,0.6979033946990967,12.8,3520
64,relu,0.5,0.01,0.5,1,0.0472625195980072,0.07253584265708923,0.2764653265476227,0.3237278461456299,0.2928066551685333,0.004454970359802246,0.012415409088134766,0.08326651155948639,0.5216836929321289,0.9988860487937927,0.9961536526679993,lazy,lazy,0.3318341076374054,0.5850563049316406,0.3568192422389984,0.41161125898361206,12.8,3520
64,relu,0.5,0.01,0.5,2,0.1243809163570404,-0.017399489879608154,0.31688401103019714,0.44126492738723755,0.3053814768791199,0.005946636199951172,0.01087874174118042,0.0879216194152832,0.5595880746841431,0.9984750747680664,0.9974192976951599,lazy,lazy,0.3513757884502411,0.6158173680305481,0.3451613187789917,0.5799593329429626,12.8,3520
64,relu,0.5,0.01,1.0,0,0.24627721309661865,0.1587677001953125,0.2577001452445984,0.503977358341217,0.21898461878299713,0.0034548044204711914,0.005958378314971924,0.07257534563541412,0.3963227868080139,0.9993246793746948,0.9988947510719299,lazy,lazy,0.5762327909469604,0.865759551525116,0.4030442535877228,0.672549843788147,12.8,3520
64,relu,0.5,0.01,1.0,1,0.08897367119789124,0.2248426377773285,0.2765873968601227,0.3655610680580139,0.2624804675579071,0.0035851001739501953,0.005813241004943848,0.07853817194700241,0.4086749255657196,0.9993342161178589,0.9988936185836792,lazy,lazy,0.6259814500808716,0.9166391491889954,0.44803300499916077,0.5490362644195557,12.8,3520
64,relu,0.5,0.01,1.0,2,0.17507699131965637,0.3851972818374634,0.28899872303009033,0.4640757143497467,0.2800709307193756,0.0037811994552612305,0.005700230598449707,0.07731156051158905,0.4177493155002594,0.9993436336517334,0.9990209341049194,lazy,lazy,0.6179460883140564,0.9194523692131042,0.4640117883682251,0.6652118563652039,12.8,3520
64,relu,0.5,0.01,2.0,0,0.15091407299041748,5.127898871898651,0.5069097280502319,0.6578238010406494,0.27711886167526245,0.0046010613441467285,0.005603015422821045,0.09028259664773941,0.6076259613037109,0.999223530292511,0.9990547299385071,lazy,lazy,1.4336493015289307,2.6546945571899414,0.4154950976371765,0.9455519318580627,12.8,3520
64,relu,0.5,0.01,2.0,1,0.03471207618713379,6.083481311798096,0.49894237518310547,0.5336544513702393,0.3359491229057312,0.004898965358734131,0.00562208890914917,0.09537597745656967,0.6110316514968872,0.9991203546524048,0.9989978075027466,lazy,lazy,1.5203713178634644,2.741032123565674,0.4543319046497345,0.9287518262863159,12.8,3520
64,relu,0.5,0.01,2.0,2,0.12002551555633545,7.516258656978607,0.4985469579696655,0.618572473526001,0.3445203900337219,0.004391193389892578,0.005307018756866455,0.09009210020303726,0.5943400859832764,0.9992759227752686,0.9991267323493958,lazy,lazy,1.4402000904083252,2.6162455081939697,0.475831538438797,1.0297054052352905,12.8,3520
64,relu,0.5,0.1,0.5,0,0.5272272080183029,-0.19083964824676514,0.08982308208942413,0.617050290107727,0.09299176186323166,0.1505621075630188,0.21772164106369019,0.421100914478302,1.293566346168518,0.9487629532814026,0.9431915283203125,rich,rich,1.671725869178772,1.4128854274749756,1.878452181816101,1.4433342218399048,12.8,3520
64,relu,0.5,0.1,0.5,1,0.3993642032146454,-0.05395534634590149,0.09318739175796509,0.4925515949726105,0.09325015544891357,0.16232597827911377,0.2512493133544922,0.43802204728126526,1.3609508275985718,0.9565230011940002,0.9286400675773621,rich,rich,1.745607614517212,1.5262751579284668,2.084611177444458,1.3246666193008423,12.8,3520
64,relu,0.5,0.1,0.5,2,0.4876943528652191,-0.219416081905365,0.1027771532535553,0.5904715061187744,0.10295187681913376,0.18479806184768677,0.23372572660446167,0.461870402097702,1.4516849517822266,0.95713210105896,0.9357906579971313,rich,rich,1.8458493947982788,1.597555160522461,2.159776449203491,1.564684271812439,12.8,3520
64,relu,0.5,0.1,1.0,0,0.5091073662042618,0.1437283158302307,0.10887281596660614,0.6179801821708679,0.11035482585430145,0.032076358795166016,0.053948402404785156,0.22144512832164764,0.7893743515014648,0.9919556379318237,0.9878614544868469,lazy,lazy,1.7582272291183472,1.7243732213974,1.3973556756973267,1.4324150085449219,12.8,3520
64,relu,0.5,0.1,1.0,1,0.3830341696739197,0.17337924242019653,0.11140215396881104,0.4944363236427307,0.11882979422807693,0.03415447473526001,0.0598568320274353,0.23358486592769623,0.8043560981750488,0.9931060671806335,0.9861843585968018,lazy,lazy,1.8617671728134155,1.8041338920593262,1.6567959785461426,1.413170576095581,12.8,3520
64,relu,0.5,0.1,1.0,2,0.4657915234565735,0.31923896074295044,0.12703680992126465,0.5928283333778381,0.13239935040473938,0.0404742956161499,0.05994921922683716,0.23763880133628845,0.7906503677368164,0.9922266006469727,0.9865414500236511,lazy,lazy,1.8994308710098267,1.7401952743530273,1.572665810585022,1.6129511594772339,12.8,3520
64,relu,0.5,0.1,2.0,0,0.4639095067977905,5.352407455444336,0.13237029314041138,0.5962797999382019,0.143607035279274,0.009456813335418701,0.012861073017120361,0.1389884203672409,0.9426807165145874,0.9980943202972412,0.9974867701530457,lazy,lazy,2.2070770263671875,4.118535995483398,0.9279350638389587,0.993378221988678,12.8,3520
64,relu,0.5,0.1,2.0,1,0.33073875308036804,6.381822466850281,0.1432737410068512,0.47401249408721924,0.1596147119998932,0.010707378387451172,0.014993727207183838,0.14931555092334747,0.942200243473053,0.9981262683868408,0.9972570538520813,lazy,lazy,2.3802123069763184,4.226624011993408,1.2177802324295044,1.022283673286438,12.8,3520
64,relu,0.5,0.1,2.0,2,0.41796620190143585,7.795963525772095,0.17478381097316742,0.5927500128746033,0.17447806894779205,0.011155486106872559,0.014849483966827393,0.14554889500141144,0.9349913597106934,0.9980766773223877,0.9972496032714844,lazy,lazy,2.3267250061035156,4.115769863128662,1.0247706174850464,1.117862343788147,12.8,3520
64,relu,0.75,0.001,0.5,0,-0.029580891132354736,0.06021606922149658,0.38791540265083313,0.3583345115184784,0.3504475951194763,6.854534149169922e-05,0.0001868605613708496,0.009263970889151096,0.1512470692396164,0.9999855756759644,0.9999588131904602,lazy,lazy,0.03677697852253914,0.1651981621980667,0.03322247788310051,0.10686534643173218,12.8,3520
64,relu,0.75,0.001,0.5,1,-0.028418391942977905,0.0674217939376831,0.41034477949142456,0.38192638754844666,0.3997586965560913,5.745887756347656e-05,0.0001881122589111328,0.00951045099645853,0.1190507709980011,0.9999884963035583,0.9999602437019348,lazy,lazy,0.03790109604597092,0.1335127204656601,0.036464937031269073,0.10720841586589813,12.8,3520
64,relu,0.75,0.001,0.5,2,-0.0238572359085083,0.0714123547077179,0.46787193417549133,0.44401469826698303,0.4044393301010132,8.064508438110352e-05,0.0001964569091796875,0.010023973882198334,0.12950393557548523,0.999984622001648,0.9999637603759766,lazy,lazy,0.04006047174334526,0.14251694083213806,0.036145277321338654,0.09786675125360489,12.8,3520
64,relu,0.75,0.001,1.0,0,-0.012164175510406494,0.1258385181427002,0.5457688570022583,0.5336046814918518,0.501912534236908,0.00010693073272705078,0.00032341480255126953,0.011366816237568855,0.11282248795032501,0.9999812841415405,0.9999443292617798,lazy,lazy,0.09025010466575623,0.24645857512950897,0.0813254565000534,0.1809854954481125,12.8,3520
64,relu,0.75,0.001,1.0,1,-0.053118228912353516,0.16574037075042725,0.6152359843254089,0.5621177554130554,0.5004827380180359,0.0001061558723449707,0.00029855966567993164,0.012302987277507782,0.10680278390645981,0.9999792575836182,0.999944806098938,lazy,lazy,0.09805984795093536,0.239553764462471,0.0779692679643631,0.12448806315660477,12.8,3520
64,relu,0.75,0.001,1.0,2,-0.021084606647491455,0.4011470675468445,0.6056631803512573,0.5845785737037659,0.5252898931503296,0.00011640787124633789,0.0002942085266113281,0.012302395887672901,0.14166179299354553,0.9999786019325256,0.9999483823776245,lazy,lazy,0.09833221882581711,0.31179291009902954,0.08185165375471115,0.16707149147987366,12.8,3520
64,relu,0.75,0.001,2.0,0,-1.118788242340088,2.847297430038452,3.059624671936035,1.9408364295959473,1.8843320608139038,0.0006719827651977539,0.0015737414360046387,0.02867022529244423,0.18117976188659668,0.9998859167098999,0.9997363686561584,lazy,lazy,0.4552709758281708,0.7915674448013306,0.2823237478733063,0.5193848013877869,12.8,3520
64,relu,0.75,0.001,2.0,1,-1.0674982070922852,3.9011387825012207,3.2251696586608887,2.1576714515686035,1.9433635473251343,0.0006484389305114746,0.0014753341674804688,0.029763709753751755,0.19445225596427917,0.9998761415481567,0.9997277855873108,lazy,lazy,0.47445791959762573,0.8722950220108032,0.27980130910873413,0.4759700894355774,12.8,3520
64,relu,0.75,0.001,2.0,2,-0.8021081686019897,5.6865034103393555,2.7934019565582275,1.9912937879562378,1.8562246561050415,0.0005213022232055664,0.0012194514274597168,0.02742127701640129,0.20800843834877014,0.9999089241027832,0.9997929334640503,lazy,lazy,0.4383528232574463,0.915639340877533,0.27279531955718994,0.48163101077079773,12.8,3520
64,relu,0.75,0.01,0.5,0,0.0824049562215805,0.06691309809684753,0.2311791628599167,0.3135841190814972,0.23468652367591858,0.005407929420471191,0.014069914817810059,0.08165322244167328,0.5981463193893433,0.9974181056022644,0.9939485788345337,lazy,lazy,0.3241546154022217,0.6533195972442627,0.3028813898563385,0.5153011083602905,12.8,3520
64,relu,0.75,0.01,0.5,1,-0.0013327300548553467,0.16266387701034546,0.2764653265476227,0.27513259649276733,0.25894543528556824,0.004454970359802246,0.01567310094833374,0.08326651155948639,0.5216836929321289,0.9988860487937927,0.9955078363418579,lazy,lazy,0.3318341076374054,0.5850563049316406,0.33471834659576416,0.35200199484825134,12.8,3520
64,relu,0.75,0.01,0.5,2,0.02613571286201477,0.10098978877067566,0.31688401103019714,0.3430197238922119,0.2741280198097229,0.005946636199951172,0.01442861557006836,0.0879216194152832,0.5595880746841431,0.9984750747680664,0.996819257736206,lazy,lazy,0.3513757884502411,0.6158173680305481,0.33175820112228394,0.4478466510772705,12.8,3520
64,relu,0.75,0.01,1.0,0,0.085816890001297,0.3220175802707672,0.2577001452445984,0.3435170352458954,0.20567989349365234,0.0034548044204711914,0.006561756134033203,0.07257534563541412,0.3963227868080139,0.9993246793746948,0.9987053871154785,lazy,lazy,0.5762327909469604,0.865759551525116,0.3723173141479492,0.5520591139793396,12.8,3520
64,relu,0.75,0.01,1.0,1,0.013478636741638184,0.37339699268341064,0.2765873968601227,0.29006603360176086,0.23124802112579346,0.0035851001739501953,0.006651401519775391,0.07853817194700241,0.4086749255657196,0.9993342161178589,0.9987654685974121,lazy,lazy,0.6259814500808716,0.9166391491889954,0.3955570459365845,0.4514811038970947,12.8,3520
64,relu,0.75,0.01,1.0,2,0.05117127299308777,0.566962331533432,0.28899872303009033,0.3401699960231781,0.25050756335258484,0.0037811994552612305,0.006484270095825195,0.07731156051158905,0.4177493155002594,0.9993436336517334,0.9988902807235718,lazy,lazy,0.6179460883140564,0.9194523692131042,0.4158385694026947,0.546922504901886,12.8,3520
64,relu,0.75,0.01,2.0,0,-0.03706085681915283,5.253021836280823,0.5069097280502319,0.4698488712310791,0.26904597878456116,0.0046010613441467285,0.005627572536468506,0.09028259664773941,0.6076259613037109,0.999223530292511,0.9990408420562744,lazy,lazy,1.4336493015289307,2.6546945571899414,0.3735363781452179,0.8589683175086975,12.8,3520
64,relu,0.75,0.01,2.0,1,-0.07914113998413086,6.346312940120697,0.49894237518310547,0.4198012351989746,0.3128761947154999,0.004898965358734131,0.005769491195678711,0.09537597745656967,0.6110316514968872,0.9991203546524048,0.9989767074584961,lazy,lazy,1.5203713178634644,2.741032123565674,0.39880678057670593,0.8457700610160828,12.8,3520
64,relu,0.75,0.01,2.0,2,-0.03417021036148071,7.777972400188446,0.4985469579696655,0.4643767476081848,0.33050206303596497,0.004391193389892578,0.005388736724853516,0.09009210020303726,0.5943400859832764,0.9992759227752686,0.9991127848625183,lazy,lazy,1.4402000904083252,2.6162455081939697,0.418434739112854,0.919450581073761,12.8,3520
64,relu,0.75,0.1,0.5,0,0.27947933971881866,0.08216577768325806,0.08982308208942413,0.3693024218082428,0.08344098180532455,0.1505621075630188,0.22514712810516357,0.421100914478302,1.293566346168518,0.9487629532814026,0.9390422105789185,rich,rich,1.671725869178772,1.4128854274749756,1.5695738792419434,1.0496437549591064,12.8,3520
64,relu,0.75,0.1,0.5,1,0.19970175623893738,0.1764543652534485,0.09318739175796509,0.29288914799690247,0.08342636376619339,0.16232597827911377,0.2526009678840637,0.43802204728126526,1.3609508275985718,0.9565230011940002,0.9299507141113281,rich,rich,1.745607614517212,1.5262751579284668,1.6727473735809326,0.9541163444519043,12.8,3520
64,relu,0.75,0.1,0.5,2,0.263168066740036,0.05791899561882019,0.1027771532535553,0.3659452199935913,0.09600231796503067,0.18479806184768677,0.24587345123291016,0.461870402097702,1.4516849517822266,0.95713210105896,0.9350894689559937,rich,rich,1.8458493947982788,1.597555160522461,1.783901572227478,1.1481813192367554,12.8,3520
64,relu,0.75,0.1,1.0,0,0.2677500993013382,0.39076024293899536,0.10887281596660614,0.37662291526794434,0.1005607470870018,0.032076358795166016,0.05728071928024292,0.22144512832164764,0.7893743515014648,0.9919556379318237,0.9862155914306641,lazy,lazy,1.7582272291183472,1.7243732213974,1.2566359043121338,1.0681989192962646,12.8,3520
64,relu,0.75,0.1,1.0,1,0.18954062461853027,0.41292938590049744,0.11140215396881104,0.3009427785873413,0.10639568418264389,0.03415447473526001,0.06452000141143799,0.23358486592769623,0.8043560981750488,0.9931060671806335,0.9853895902633667,lazy,lazy,1.8617671728134155,1.8041338920593262,1.3825898170471191,1.0624324083328247,12.8,3520
64,relu,0.75,0.1,1.0,2,0.2438991367816925,0.5875644087791443,0.12703680992126465,0.37093594670295715,0.12217099964618683,0.0404742956161499,0.06523847579956055,0.23763880133628845,0.7906503677368164,0.9922266006469727,0.9854546785354614,lazy,lazy,1.8994308710098267,1.7401952743530273,1.3978886604309082,1.218360424041748,12.8,3520
64,relu,0.75,0.1,2.0,0,0.23623880743980408,5.5346194207668304,0.13237029314041138,0.36860910058021545,0.1351785957813263,0.009456813335418701,0.013737380504608154,0.1389884203672409,0.9426807165145874,0.9980943202972412,0.9971126914024353,lazy,lazy,2.2070770263671875,4.118535995483398,0.9088485836982727,0.7512832880020142,12.8,3520
64,relu,0.75,0.1,2.0,1,0.1656460165977478,6.666469991207123,0.1432737410068512,0.308919757604599,0.14377737045288086,0.010707378387451172,0.015783727169036865,0.14931555092334747,0.942200243473053,0.9981262683868408,0.9971121549606323,lazy,lazy,2.3802123069763184,4.226624011993408,1.0458134412765503,0.767142117023468,12.8,3520
64,relu,0.75,0.1,2.0,2,0.20050187408924103,8.077870517969131,0.17478381097316742,0.37528568506240845,0.15965144336223602,0.011155486106872559,0.016086220741271973,0.14554889500141144,0.9349913597106934,0.9980766773223877,0.9970476627349854,lazy,lazy,2.3267250061035156,4.115769863128662,0.972912073135376,0.8533640503883362,12.8,3520
64,relu,1.0,0.001,0.5,0,-0.06592321395874023,0.07237917184829712,0.38791540265083313,0.3219921886920929,0.3612903952598572,6.854534149169922e-05,0.0002518296241760254,0.009263970889151096,0.1512470692396164,0.9999855756759644,0.9999386072158813,lazy,lazy,0.03677697852253914,0.1651981621980667,0.0344914011657238,0.12159267067909241,12.8,3520
